"","Department","Municipality","Precinct","Turnout","MAS.vote","Fraud.type"
"317","Chuquisaca","Sucre","Estadium Patria",0.914,0.159,"Clean"
"318","Chuquisaca","Sucre","Estadium Patria",0.898,0.203,"Clean"
"319","Chuquisaca","Sucre","Estadium Patria",0.883,0.181,"Clean"
"320","Chuquisaca","Sucre","Estadium Patria",0.9,0.262,"Clean"
"321","Chuquisaca","Sucre","Estadium Patria",0.887,0.199,"Clean"
"322","Chuquisaca","Sucre","Estadium Patria",0.869,0.148,"Clean"
"323","Chuquisaca","Sucre","Estadium Patria",0.865,0.209,"Clean"
"324","Chuquisaca","Sucre","Estadium Patria",0.917,0.17,"Clean"
"325","Chuquisaca","Sucre","Estadium Patria",0.865,0.13,"Clean"
"326","Chuquisaca","Sucre","Estadium Patria",0.895,0.249,"Clean"
"327","Chuquisaca","Sucre","Estadium Patria",0.91,0.232,"Clean"
"328","Chuquisaca","Sucre","Iglesia San Matías",0.907,0.166,"Clean"
"329","Chuquisaca","Sucre","Iglesia San Matías",0.895,0.178,"Clean"
"330","Chuquisaca","Sucre","Iglesia San Matías",0.871,0.158,"Clean"
"331","Chuquisaca","Sucre","Iglesia San Matías",0.888,0.239,"Clean"
"332","Chuquisaca","Sucre","Iglesia San Matías",0.914,0.137,"Clean"
"333","Chuquisaca","Sucre","Iglesia San Matías",0.88,0.135,"Clean"
"334","Chuquisaca","Sucre","Iglesia San Matías",0.882,0.172,"Clean"
"335","Chuquisaca","Sucre","Iglesia San Matías",0.886,0.187,"Clean"
"336","Chuquisaca","Sucre","Iglesia San Matías",0.896,0.135,"Clean"
"337","Chuquisaca","Sucre","Iglesia San Matías",0.916,0.153,"Clean"
"338","Chuquisaca","Sucre","Iglesia San Matías",0.897,0.192,"Clean"
"339","Chuquisaca","Sucre","Iglesia San Matías",0.844,0.145,"Clean"
"340","Chuquisaca","Sucre","Iglesia San Matías",0.887,0.147,"Clean"
"341","Chuquisaca","Sucre","Iglesia San Matías",0.901,0.148,"Clean"
"342","Chuquisaca","Sucre","Iglesia San Matías",0.885,0.162,"Clean"
"343","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.878,0.13,"Clean"
"344","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.911,0.218,"Clean"
"345","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.891,0.226,"Clean"
"346","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.91,0.137,"Clean"
"347","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.893,0.219,"Clean"
"348","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.937,0.173,"Clean"
"349","Chuquisaca","Sucre","Campo Deportivo Noria Alta",0.881,0.135,"Clean"
"350","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.899,0.304,"Clean"
"351","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.934,0.25,"Clean"
"352","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.907,0.33,"Clean"
"353","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.892,0.371,"Clean"
"354","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.88,0.303,"Clean"
"355","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.857,0.347,"Clean"
"356","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.903,0.314,"Clean"
"357","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.893,0.17,"Clean"
"358","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.906,0.324,"Clean"
"359","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.891,0.291,"Clean"
"360","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.888,0.283,"Clean"
"361","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.891,0.247,"Clean"
"362","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.909,0.223,"Clean"
"363","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.878,0.284,"Clean"
"364","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.904,0.212,"Clean"
"365","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.914,0.33,"Clean"
"366","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.881,0.209,"Clean"
"367","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.895,0.257,"Clean"
"368","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.878,0.244,"Clean"
"369","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.885,0.214,"Clean"
"370","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.873,0.29,"Clean"
"371","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.897,0.236,"Clean"
"372","Chuquisaca","Sucre","Unidad Educativa 6 de Junio",0.86,0.321,"Clean"
"373","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.895,0.137,"Clean"
"374","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.899,0.137,"Clean"
"375","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.882,0.168,"Clean"
"376","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.89,0.149,"Clean"
"377","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.938,0.123,"Clean"
"378","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.907,0.177,"Clean"
"379","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.886,0.206,"Clean"
"380","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.874,0.189,"Clean"
"381","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.9,0.21,"Clean"
"382","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.909,0.215,"Clean"
"383","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.898,0.242,"Clean"
"384","Chuquisaca","Sucre","U.E. Francisco Cermeño",0.879,0.179,"Clean"
"385","Chuquisaca","Sucre","Mercado Yurac Yurac",0.903,0.215,"Clean"
"386","Chuquisaca","Sucre","Mercado Yurac Yurac",0.911,0.197,"Clean"
"387","Chuquisaca","Sucre","Mercado Yurac Yurac",0.895,0.259,"Clean"
"388","Chuquisaca","Sucre","Mercado Yurac Yurac",0.924,0.195,"Clean"
"389","Chuquisaca","Sucre","Mercado Yurac Yurac",0.899,0.325,"Clean"
"390","Chuquisaca","Sucre","Mercado Yurac Yurac",0.898,0.322,"Clean"
"391","Chuquisaca","Sucre","Mercado Yurac Yurac",0.945,0.244,"Clean"
"392","Chuquisaca","Sucre","Mercado Yurac Yurac",0.906,0.166,"Clean"
"393","Chuquisaca","Sucre","Mercado Yurac Yurac",0.915,0.22,"Clean"
"394","Chuquisaca","Sucre","Mercado Yurac Yurac",0.898,0.277,"Clean"
"395","Chuquisaca","Sucre","Mercado Yurac Yurac",0.909,0.277,"Clean"
"396","Chuquisaca","Sucre","Esc. San Juanillo",0.893,0.24,"Clean"
"397","Chuquisaca","Sucre","Esc. San Juanillo",0.855,0.185,"Clean"
"398","Chuquisaca","Sucre","Esc. San Juanillo",0.882,0.174,"Clean"
"399","Chuquisaca","Sucre","Esc. San Juanillo",0.893,0.181,"Clean"
"400","Chuquisaca","Sucre","Esc. San Juanillo",0.884,0.234,"Clean"
"401","Chuquisaca","Sucre","Esc. San Juanillo",0.907,0.198,"Clean"
"402","Chuquisaca","Sucre","Esc. San Juanillo",0.886,0.285,"Clean"
"403","Chuquisaca","Sucre","Esc. San Juanillo",0.862,0.34,"Clean"
"404","Chuquisaca","Sucre","Esc. San Juanillo",0.904,0.231,"Clean"
"405","Chuquisaca","Sucre","Esc. San Juanillo",0.879,0.178,"Clean"
"406","Chuquisaca","Sucre","Esc. San Juanillo",0.9,0.137,"Clean"
"407","Chuquisaca","Sucre","Esc. San Juanillo",0.843,0.205,"Clean"
"408","Chuquisaca","Sucre","Esc. San Juanillo",0.878,0.179,"Clean"
"409","Chuquisaca","Sucre","Esc. San Juanillo",0.875,0.205,"Clean"
"410","Chuquisaca","Sucre","Esc. San Juanillo",0.856,0.225,"Clean"
"411","Chuquisaca","Sucre","Esc. San Juanillo",0.861,0.236,"Clean"
"412","Chuquisaca","Sucre","Esc. San Juanillo",0.855,0.191,"Clean"
"413","Chuquisaca","Sucre","Esc. San Juanillo",0.888,0.219,"Clean"
"414","Chuquisaca","Sucre","Esc. San Juanillo",0.869,0.251,"Clean"
"415","Chuquisaca","Sucre","Esc. San Juanillo",0.899,0.19,"Clean"
"416","Chuquisaca","Sucre","Esc. San Juanillo",0.848,0.207,"Clean"
"417","Chuquisaca","Sucre","Esc. San Juanillo",0.832,0.243,"Clean"
"418","Chuquisaca","Sucre","Esc. San Juanillo",0.856,0.177,"Clean"
"419","Chuquisaca","Sucre","Esc. San Juanillo",0.883,0.184,"Clean"
"420","Chuquisaca","Sucre","Esc. San Juanillo",0.918,0.249,"Clean"
"421","Chuquisaca","Sucre","Esc. San Juanillo",0.827,0.249,"Clean"
"422","Chuquisaca","Sucre","Esc. San Juanillo",0.864,0.229,"Clean"
"423","Chuquisaca","Sucre","Esc. San Juanillo",0.893,0.2,"Clean"
"424","Chuquisaca","Sucre","Esc. San Juanillo",0.858,0.195,"Clean"
"425","Chuquisaca","Sucre","Esc. San Juanillo",0.896,0.207,"Clean"
"426","Chuquisaca","Sucre","Esc. San Juanillo",0.881,0.215,"Clean"
"427","Chuquisaca","Sucre","Esc. San Juanillo",0.903,0.265,"Clean"
"428","Chuquisaca","Sucre","Esc. San Juanillo",0.871,0.207,"Clean"
"429","Chuquisaca","Sucre","Esc. San Juanillo",0.895,0.229,"Clean"
"430","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.908,0.24,"Clean"
"431","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.883,0.174,"Clean"
"432","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.908,0.236,"Clean"
"433","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.9,0.266,"Clean"
"434","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.897,0.199,"Clean"
"435","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.917,0.211,"Clean"
"436","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.918,0.257,"Clean"
"437","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.943,0.202,"Clean"
"438","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.936,0.179,"Clean"
"439","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.86,0.221,"Clean"
"440","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.885,0.187,"Clean"
"441","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.888,0.247,"Clean"
"442","Chuquisaca","Sucre","Seminario Teologico Del Sur",0.922,0.178,"Clean"
"443","Chuquisaca","Sucre","Campo Deportivo San Juanillo Bajo",0.966,0.258,"BBS"
"444","Chuquisaca","Sucre","Campo Deportivo San Juanillo Bajo",0.916,0.202,"Clean"
"445","Chuquisaca","Sucre","Campo Deportivo San Juanillo Bajo",0.95,0.243,"BBS"
"446","Chuquisaca","Sucre","Campo Deportivo San Juanillo Bajo",0.93,0.242,"Clean"
"447","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.891,0.292,"Clean"
"448","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.904,0.273,"Clean"
"449","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.863,0.246,"Clean"
"450","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.901,0.354,"Clean"
"451","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.888,0.269,"Clean"
"452","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.909,0.2,"Clean"
"453","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.848,0.225,"Clean"
"454","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.909,0.232,"Clean"
"455","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.903,0.172,"Clean"
"456","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.878,0.188,"Clean"
"457","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.88,0.171,"Clean"
"458","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.908,0.34,"Clean"
"459","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.897,0.232,"Clean"
"460","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.879,0.198,"Clean"
"461","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.872,0.224,"Clean"
"462","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.89,0.274,"Clean"
"463","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.9,0.246,"Clean"
"464","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.865,0.237,"Clean"
"465","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.894,0.191,"Clean"
"466","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.868,0.247,"Clean"
"467","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.91,0.254,"Clean"
"468","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.892,0.168,"Clean"
"469","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.884,0.186,"Clean"
"470","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.909,0.272,"Clean"
"471","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.866,0.271,"Clean"
"472","Chuquisaca","Sucre","Esc. Roberto Alvarado",0.921,0.241,"Clean"
"473","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.894,0.204,"Clean"
"474","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.874,0.175,"Clean"
"475","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.811,0.154,"Clean"
"476","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.908,0.177,"Clean"
"477","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.866,0.198,"Clean"
"478","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.91,0.18,"Clean"
"479","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.896,0.242,"Clean"
"480","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.907,0.075,"Clean"
"481","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.912,0.191,"Clean"
"482","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.906,0.182,"Clean"
"483","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.891,0.18,"Clean"
"484","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.917,0.119,"Clean"
"485","Chuquisaca","Sucre","IPTK-N. Aguirre 560 / CERPI",0.912,0.245,"Clean"
"486","Chuquisaca","Sucre","Esc. Sagrada Familia",0.923,0.33,"Clean"
"487","Chuquisaca","Sucre","Esc. Sagrada Familia",0.909,0.216,"Clean"
"488","Chuquisaca","Sucre","Esc. Sagrada Familia",0.869,0.203,"Clean"
"489","Chuquisaca","Sucre","Esc. Sagrada Familia",0.879,0.254,"Clean"
"490","Chuquisaca","Sucre","Esc. Sagrada Familia",0.878,0.247,"Clean"
"491","Chuquisaca","Sucre","Esc. Sagrada Familia",0.891,0.298,"Clean"
"492","Chuquisaca","Sucre","Esc. Sagrada Familia",0.887,0.244,"Clean"
"493","Chuquisaca","Sucre","Esc. Sagrada Familia",0.917,0.323,"Clean"
"494","Chuquisaca","Sucre","Esc. Sagrada Familia",0.877,0.269,"Clean"
"495","Chuquisaca","Sucre","Esc. Sagrada Familia",0.891,0.234,"Clean"
"496","Chuquisaca","Sucre","Esc. Sagrada Familia",0.893,0.26,"Clean"
"497","Chuquisaca","Sucre","Esc. Sagrada Familia",0.853,0.26,"Clean"
"498","Chuquisaca","Sucre","Esc. Sagrada Familia",0.871,0.228,"Clean"
"499","Chuquisaca","Sucre","Esc. Sagrada Familia",0.895,0.29,"Clean"
"500","Chuquisaca","Sucre","Esc. Sagrada Familia",0.885,0.262,"Clean"
"501","Chuquisaca","Sucre","Esc. Sagrada Familia",0.891,0.193,"Clean"
"502","Chuquisaca","Sucre","Esc. Sagrada Familia",0.892,0.318,"Clean"
"503","Chuquisaca","Sucre","Esc. Sagrada Familia",0.909,0.249,"Clean"
"504","Chuquisaca","Sucre","Esc. Sagrada Familia",0.866,0.251,"Clean"
"505","Chuquisaca","Sucre","Esc. Sagrada Familia",0.887,0.205,"Clean"
"506","Chuquisaca","Sucre","Esc. Sagrada Familia",0.898,0.219,"Clean"
"507","Chuquisaca","Sucre","Esc. Sagrada Familia",0.936,0.296,"Clean"
"508","Chuquisaca","Sucre","Esc. Sagrada Familia",0.908,0.247,"Clean"
"509","Chuquisaca","Sucre","Esc. Sagrada Familia",0.914,0.182,"Clean"
"510","Chuquisaca","Sucre","Esc. Sagrada Familia",0.9,0.292,"Clean"
"511","Chuquisaca","Sucre","Esc. Sagrada Familia",0.864,0.242,"Clean"
"512","Chuquisaca","Sucre","Centro de Salud Luis Espinal",0.893,0.396,"Clean"
"513","Chuquisaca","Sucre","Centro de Salud Luis Espinal",0.937,0.361,"Clean"
"514","Chuquisaca","Sucre","Coliseo Libertadores",0.884,0.197,"Clean"
"515","Chuquisaca","Sucre","Coliseo Libertadores",0.904,0.212,"Clean"
"516","Chuquisaca","Sucre","Coliseo Libertadores",0.896,0.185,"Clean"
"517","Chuquisaca","Sucre","Coliseo Libertadores",0.871,0.276,"Clean"
"518","Chuquisaca","Sucre","Coliseo Libertadores",0.903,0.151,"Clean"
"519","Chuquisaca","Sucre","Coliseo Libertadores",0.904,0.182,"Clean"
"520","Chuquisaca","Sucre","Coliseo Libertadores",0.888,0.214,"Clean"
"521","Chuquisaca","Sucre","Coliseo Libertadores",0.907,0.236,"Clean"
"522","Chuquisaca","Sucre","Coliseo Libertadores",0.891,0.213,"Clean"
"523","Chuquisaca","Sucre","Coliseo Libertadores",0.9,0.185,"Clean"
"524","Chuquisaca","Sucre","Coliseo Libertadores",0.905,0.182,"Clean"
"525","Chuquisaca","Sucre","Coliseo Libertadores",0.886,0.246,"Clean"
"526","Chuquisaca","Sucre","Coliseo Libertadores",0.868,0.161,"Clean"
"527","Chuquisaca","Sucre","Coliseo Libertadores",0.883,0.16,"Clean"
"528","Chuquisaca","Sucre","Coliseo Libertadores",0.909,0.226,"Clean"
"529","Chuquisaca","Sucre","Coliseo Libertadores",0.936,0.159,"Clean"
"530","Chuquisaca","Sucre","Esc. San Javier",0.897,0.177,"Clean"
"531","Chuquisaca","Sucre","Esc. San Javier",0.956,0.162,"BBS"
"532","Chuquisaca","Sucre","Esc. San Javier",0.929,0.129,"Clean"
"533","Chuquisaca","Sucre","Esc. San Javier",0.903,0.151,"Clean"
"534","Chuquisaca","Sucre","Esc. San Javier",0.897,0.115,"Clean"
"535","Chuquisaca","Sucre","Esc. San Javier",0.904,0.158,"Clean"
"536","Chuquisaca","Sucre","Esc. San Javier",0.938,0.103,"Clean"
"537","Chuquisaca","Sucre","Esc. San Javier",0.924,0.226,"Clean"
"538","Chuquisaca","Sucre","Esc. San Javier",0.892,0.159,"Clean"
"539","Chuquisaca","Sucre","Esc. San Javier",0.925,0.212,"Clean"
"540","Chuquisaca","Sucre","Esc. San Javier",0.929,0.129,"Clean"
"541","Chuquisaca","Sucre","Esc. San Javier",0.931,0.152,"Clean"
"542","Chuquisaca","Sucre","Esc. San Javier",0.911,0.182,"Clean"
"543","Chuquisaca","Sucre","Esc. San Javier",0.912,0.139,"Clean"
"544","Chuquisaca","Sucre","Esc. San Javier",0.934,0.158,"Clean"
"545","Chuquisaca","Sucre","Esc. San Javier",0.921,0.185,"Clean"
"546","Chuquisaca","Sucre","Fac. Derecho",0.891,0.123,"Clean"
"547","Chuquisaca","Sucre","Fac. Derecho",0.879,0.19,"Clean"
"548","Chuquisaca","Sucre","Fac. Derecho",0.926,0.178,"Clean"
"549","Chuquisaca","Sucre","Fac. Derecho",0.897,0.173,"Clean"
"550","Chuquisaca","Sucre","Fac. Derecho",0.883,0.189,"Clean"
"551","Chuquisaca","Sucre","Fac. Derecho",0.926,0.141,"Clean"
"552","Chuquisaca","Sucre","Fac. Derecho",0.913,0.144,"Clean"
"553","Chuquisaca","Sucre","Fac. Derecho",0.896,0.153,"Clean"
"554","Chuquisaca","Sucre","Fac. Derecho",0.894,0.163,"Clean"
"555","Chuquisaca","Sucre","Fac. Derecho",0.896,0.157,"Clean"
"556","Chuquisaca","Sucre","Fac. Derecho",0.904,0.178,"Clean"
"557","Chuquisaca","Sucre","Fac. Derecho",0.892,0.166,"Clean"
"558","Chuquisaca","Sucre","Fac. Derecho",0.909,0.134,"Clean"
"559","Chuquisaca","Sucre","Fac. Derecho",0.872,0.184,"Clean"
"560","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.928,0.146,"Clean"
"561","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.888,0.193,"Clean"
"562","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.918,0.109,"Clean"
"563","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.887,0.148,"Clean"
"564","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.91,0.228,"Clean"
"565","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.922,0.163,"Clean"
"566","Chuquisaca","Sucre","Esc. Taller De Integracion Eti",0.926,0.224,"Clean"
"567","Chuquisaca","Sucre","Terminal De Buses",0.893,0.201,"Clean"
"568","Chuquisaca","Sucre","Terminal De Buses",0.892,0.158,"Clean"
"569","Chuquisaca","Sucre","Terminal De Buses",0.874,0.146,"Clean"
"570","Chuquisaca","Sucre","Terminal De Buses",0.896,0.145,"Clean"
"571","Chuquisaca","Sucre","Terminal De Buses",0.932,0.197,"Clean"
"572","Chuquisaca","Sucre","Terminal De Buses",0.889,0.207,"Clean"
"573","Chuquisaca","Sucre","Terminal De Buses",0.895,0.231,"Clean"
"574","Chuquisaca","Sucre","Terminal De Buses",0.87,0.19,"Clean"
"575","Chuquisaca","Sucre","Terminal De Buses",0.884,0.237,"Clean"
"576","Chuquisaca","Sucre","Terminal De Buses",0.885,0.217,"Clean"
"577","Chuquisaca","Sucre","Terminal De Buses",0.899,0.195,"Clean"
"578","Chuquisaca","Sucre","Terminal De Buses",0.879,0.131,"Clean"
"579","Chuquisaca","Sucre","Terminal De Buses",0.862,0.178,"Clean"
"580","Chuquisaca","Sucre","Terminal De Buses",0.898,0.123,"Clean"
"581","Chuquisaca","Sucre","Terminal De Buses",0.872,0.174,"Clean"
"582","Chuquisaca","Sucre","Terminal De Buses",0.874,0.113,"Clean"
"583","Chuquisaca","Sucre","Terminal De Buses",0.917,0.153,"Clean"
"584","Chuquisaca","Sucre","Terminal De Buses",0.873,0.168,"Clean"
"585","Chuquisaca","Sucre","Terminal De Buses",0.871,0.177,"Clean"
"586","Chuquisaca","Sucre","Terminal De Buses",0.849,0.114,"Clean"
"587","Chuquisaca","Sucre","Col. Victorino Vega",0.891,0.33,"Clean"
"588","Chuquisaca","Sucre","Col. Victorino Vega",0.853,0.328,"Clean"
"589","Chuquisaca","Sucre","Col. Victorino Vega",0.858,0.293,"Clean"
"590","Chuquisaca","Sucre","Col. Victorino Vega",0.907,0.159,"Clean"
"591","Chuquisaca","Sucre","Col. Victorino Vega",0.879,0.366,"Clean"
"592","Chuquisaca","Sucre","Col. Victorino Vega",0.909,0.257,"Clean"
"593","Chuquisaca","Sucre","Col. Victorino Vega",0.908,0.254,"Clean"
"594","Chuquisaca","Sucre","Col. Victorino Vega",0.897,0.296,"Clean"
"595","Chuquisaca","Sucre","Col. Victorino Vega",0.859,0.2,"Clean"
"596","Chuquisaca","Sucre","Col. Victorino Vega",0.896,0.295,"Clean"
"597","Chuquisaca","Sucre","Col. Victorino Vega",0.892,0.283,"Clean"
"598","Chuquisaca","Sucre","Col. Victorino Vega",0.92,0.382,"Clean"
"599","Chuquisaca","Sucre","Col. Victorino Vega",0.914,0.255,"Clean"
"600","Chuquisaca","Sucre","Col. Victorino Vega",0.901,0.266,"Clean"
"601","Chuquisaca","Sucre","Col. Victorino Vega",0.87,0.274,"Clean"
"602","Chuquisaca","Sucre","Col. Victorino Vega",0.867,0.276,"Clean"
"603","Chuquisaca","Sucre","Col. Victorino Vega",0.874,0.23,"Clean"
"604","Chuquisaca","Sucre","Col. Victorino Vega",0.926,0.258,"Clean"
"605","Chuquisaca","Sucre","Col. Victorino Vega",0.879,0.265,"Clean"
"606","Chuquisaca","Sucre","Col. Victorino Vega",0.866,0.281,"Clean"
"607","Chuquisaca","Sucre","Col. Victorino Vega",0.887,0.317,"Clean"
"608","Chuquisaca","Sucre","Col. Victorino Vega",0.879,0.275,"Clean"
"609","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.905,0.342,"Clean"
"610","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.925,0.249,"Clean"
"611","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.912,0.272,"Clean"
"612","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.863,0.348,"Clean"
"613","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.922,0.223,"Clean"
"614","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.881,0.298,"Clean"
"615","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.899,0.254,"Clean"
"616","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.925,0.297,"Clean"
"617","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.904,0.272,"Clean"
"618","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.916,0.195,"Clean"
"619","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.926,0.218,"Clean"
"620","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.918,0.239,"Clean"
"621","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.886,0.27,"Clean"
"622","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.878,0.222,"Clean"
"623","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.831,0.211,"Clean"
"624","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.893,0.33,"Clean"
"625","Chuquisaca","Sucre","Unid. Ed. Hugo Poppe Entrambasaguas",0.89,0.274,"Clean"
"626","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.923,0.419,"Clean"
"627","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.901,0.332,"Clean"
"628","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.867,0.432,"Clean"
"629","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.931,0.383,"Clean"
"630","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.909,0.516,"Clean"
"631","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.9,0.417,"Clean"
"632","Chuquisaca","Sucre","Unid. Educ. Jose Clemente Maurer",0.913,0.466,"Clean"
